,datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
2099,10/15/95 22:00,Washington&#44 D.C.,DC,,light,600.0,10 minutes,Million Man March had visitors?,1/20/03,38.907231,-77.036464
2100,10/15/95 22:15,Woodstock,CT,US,0,5.0,5 seconds,Young couple witness large glowing craft streak across the night sky&#44 as if it were &quot;exiting&quot; the Earth. Craft was followed by a trail,2/22/02,41.9483333,-71.9744444
2101,10/15/95 23:00,Split (In Former Yugoslavia),,,fireball,15.0,15 seconds,I was standing on the shore of the Adriatic Sea looking towrds Italy&#44 seen object go frm left to right&#44 approx  altitiude1000ft,2/1/07,43.508132,16.440193
2102,10/15/95 23:30,Chatsworth,CA,US,fireball,5.0,5 sec,Moon size fireball flies over the San Fernando Valley Oct. 1995,10/30/06,34.2572222,-118.60027779999999
2103,10/15/96 0:45,San Mateo,CA,US,light,600.0,10 minutes,Silent  Close Range White Light seen on Highway 280 south of Highway 92. Witnessed by 3.,12/19/03,37.563055600000006,-122.32444440000002
2104,10/15/96 3:00,Austin,TX,US,triangle,300.0,5 minutes,It was floating right above the tree tops over the houses about 75 feet from the tops os the houses.,4/15/00,30.266944399999996,-97.7427778
2105,10/15/96 3:00,Cazadero,CA,US,unknown,120.0,2 minutes,You won&#39t believe what happened to ME&#33&#33&#33&#33,8/16/02,38.533333299999995,-123.08416670000001
2106,10/15/96 15:00,Milwaukee,WI,US,triangle,0.0,boy scouts,A large triangular ship with a large white light in the center and 3 smaller red lights that made a triangle outside the white light.,3/19/02,43.038888899999996,-87.90638890000001
2107,10/15/96 18:00,Delano,TN,US,other,30.0,30 seconds,If you don&#39t believe in ufo&#39s you better keep your mind open and be prepared for the unexpected.,12/7/06,35.265,-84.55333329999999
2108,10/15/96 20:30,Blaine,OR,US,sphere,0.0,unknown,2adults - collaged MA degreed - viewed sphere silver/white 90% upper red/orange/blue 10% lower  approx. 3mi. away size:approx 400meters,11/17/99,45.2775,-123.70333329999998
2109,10/15/96 23:00,Roanoke,VA,US,0,0.0,0,Here&#39s my case I rerported to Nuforc.org. It&#39s horribly written so I&#39ll rewrite it here to tell more of the details. It was not hunting,3/4/08,37.2708333,-79.9416667
2110,10/15/96 23:00,Roanoke,VA,US,triangle,3600.0,1 hour,I saw a triangular craft with only red light from front to back on it. Craft stopped over my back yard and shone light down.,2/18/01,37.2708333,-79.9416667
2111,10/15/97 1:00,Paris,TN,US,light,600.0,10 minutes,blue ball of light subdues me and my girlfriend.,5/24/05,36.3019444,-88.3266667
2112,10/15/97 2:15,Duncan,OK,US,unknown,315.0,5:15,This is what I can remember about my abduction.,1/28/99,34.5022222,-97.9575
2113,10/15/97 3:00,Atlanta (North Of),GA,US,light,300.0,5 min,A  blue grayish kind of light.,3/7/98,33.7488889,-84.3880556
2114,10/15/97 3:00,Brigham City (West Of),UT,US,other,180.0,3 min,VERY LARGE GLOWING OBJECT HOVERED TO THE WEST OF THE SALT LAKE DISAPERING AFTER ABOUT 3 MIN,9/6/02,41.5102778,-112.01472220000001
2115,10/15/97 3:00,Lagrange,NC,,fireball,3.0,3 seconds,I saw two glowing&#44 softball sized objects fly across the road directly in front of my truck.,8/12/01,0.0,0.0
2116,10/15/97 7:00,Pasadena,CA,US,oval,30.0,30 seconds,it was a plasma craft . It looked just like the pics taken in mex of a plasma craft.,2/18/01,34.1477778,-118.1436111
2117,10/15/97 10:00,Dallas,TX,US,light,300.0,5 minutes,My friend and I were driving home from a date&#44 I opened the sunroof to view the moon lite sky.  As I was starring at the stars  somethi,6/2/98,32.783333299999995,-96.8
2118,10/15/97 15:00,New York City (Staten Island),NY,US,cylinder,120.0,2 minutes?,Metallic Cylinder Moving thru New York Harbor,2/14/08,40.7141667,-74.0063889
2119,10/15/97 17:30,Daggett,CA,US,rectangle,8.0,6-8 seconds.,One very fast&#44 very low flying rectangular object changes direction&#44 stops&#44 then seperates into three equally fast smaller objects.,10/8/07,34.8633333,-116.88722220000001
2120,10/15/97 18:40,Abingdon,VA,US,light,600.0,~10 minutes,Bristol Herald Courier run on Thursday (10-16-97) the following day &quot;Unusual lights in sky over Mountain Empire generate speculation&quot;.,8/5/01,36.7097222,-81.9775
2121,10/15/97 19:00,Boulder,CO,US,triangle,300.0,5 min,Saw 3 lights moving slowly over the foothills,11/17/99,40.015,-105.27
2122,10/15/97 19:00,Shark River Hills,NJ,US,triangle,300.0,5 minutes,I was walking my dog on a dark&#44 clear evening.  I sensed a weird feeling and looked up to the sky.  Above the tree tops&#44 I couldn&#39t mak,2/1/07,40.1938889,-74.0491667
2123,10/15/97 19:35,Austin/Eureka (Between&#44 Hwy. 50),NV,,light,35.0,35 seconds,I was driving west on hyw 50 and saw 6 bright lights 3 on a ship&#44 and then they were gone&#33,1/28/99,39.512151,-115.982003
2124,10/15/97 20:00,Bladen,NE,US,sphere,120.0,2 minutes,ufos on the moon????,2/24/01,40.3222222,-98.5944444
2125,10/15/97 20:00,Rosburg,WA,US,triangle,240.0,3-4 minutes,Triangular shaped object.,7/19/10,46.3311111,-123.63722220000001
2126,10/15/97 20:00,Westfeild,WI,,light,240.0,2-4 minutes,We were driving down the road. We saw it out of the window. we lost track of it and then saw it again whan we reached our destination.,2/16/99,43.883595,-89.493439
2127,10/15/97 20:15,Harrodsburg,KY,US,unknown,45.0,45 seconds,Iron-gridwork&#44 lightless&#44 silent UFO seen over central Kentucky.,12/16/05,37.762222200000004,-84.8433333
2128,10/15/97 20:45,Stephenville,TX,US,circle,600.0,10 minutes,Central Texas Sighting in Fall of 1997. Pulsing&#44 single craft at EXTREME SPEEDS.,1/3/01,32.220555600000004,-98.2019444
2129,10/15/97 21:30,Waldorf,MD,US,light,420.0,7 minutes,Three circular lights fuse into one and become an intensly bright beacon,4/27/04,38.624444399999994,-76.9394444
2130,10/15/97 22:00,Alvarado,TX,US,chevron,30.0,30 secs,&quot;V&quot; Shaped craft over Night Sky in Alvarado TX. Oct. 1997,10/31/03,32.406388899999996,-97.2113889
2131,10/15/97 22:00,Freeport,IL,US,flash,15.0,15 seconds,Two different reports of blinking light seen by same witness within a years time.,12/9/00,42.2966667,-89.6211111
2132,10/15/97 22:00,St. Louis,MO,US,unknown,60.0,1-minute+,inside the house&#44 but could tell it was above us,4/26/00,38.6272222,-90.1977778
2133,10/15/97 23:30,Deer Grove,IL,US,triangle,0.0,15,2 friends and I were going for a late-night walk on my farm. We were standing on a hill and I looked up towards the trees&#44 and saw a ve,8/30/99,41.6077778,-89.6894444
2134,10/15/97 23:30,Fort William (Uk/Scotland),,,unknown,30.0,-30sec,UFO exploded in the West Highlands of Scotland..,2/18/01,56.81981700000001,-5.105218
2135,35719,Naalehu,HI,US,sphere,300.0,5 min.,It looked like a natural object (for a meteor) but it didn&#39t follow the laws of gravity,8/25/00,19.0638889,-155.58583330000002
2136,10/15/98 0:00,Azuza,CA,,triangle,0.0,0,a very unusual object&#44 in a triangular shape that hovered for a while then darted off.  it had a vety pecular color to it,8/12/01,34.133619,-117.90756299999998
2137,10/15/98 1:00,Red Bank,SC,US,flash,7200.0,2hrs,colorful  gaseous objects make unusual sounds and harass individual,12/23/02,33.9319444,-81.23861109999999
2138,10/15/98 1:30,Round Rock,TX,US,egg,15.0,15 seconds,On approx. 10/15/1998 @ 0130 .I went to my back patio for a cigarette. I was outside for at least 3 min. i know this because i was almo,8/30/99,30.508055600000006,-97.6786111
2139,10/15/98 6:35,Houston,TX,US,fireball,4.0,4 seconds,A small&#44 single fireball in the sky at an indeterminate altitude.,8/5/01,29.763055600000005,-95.3630556
2140,10/15/98 14:00,Knoxville,TN,US,cylinder,300.0,5 minutes,metallic cylinder hovering above city.,11/26/03,35.960555600000006,-83.9208333
2141,10/15/98 15:30,New Albany,IN,US,changing,3600.0,1 hour,Objects Changed From Oval To FootBall Shape For An Hour,1/27/05,38.2855556,-85.8241667
2142,10/15/98 16:01,Winston-Salem,NC,US,sphere,12.0,12 sec,silver-white sphere crossed sky in 12 sec.,11/1/98,36.0997222,-80.2444444
2143,10/15/98 18:00,Glenwood,AR,US,disk,2.0,few seconds,I am a college student and a mother of a 5 and 2 year old. I had come home from a long day at school and discovered I had to run into t,11/20/02,34.326666700000004,-93.5505556
2144,10/15/98 18:00,Warwick,RI,US,other,300.0,5min,Bright flat object moved upwards and disapeared behind cloads.,11/1/98,41.7,-71.41666670000001
2145,10/15/98 19:00,Asheville,NC,US,light,1800.0,30 mins,red drifting light about 50 degrees in the western sky slowly drifting up and to the north would get very bright then fade but not puls,1/7/00,35.6008333,-82.5541667
2146,10/15/98 19:48,Tyson&#39S Corner,VA,,fireball,1.0,1 second,Very large and bright blue-green fireball witnessed while driving North-bound on I-495 (The Beltway).,11/1/98,38.917488,-77.237997
2147,10/15/98 20:00,Fort Lawn,SC,,light,1800.0,30 minutes,I&#39ve seen these craft for a few years now&#44 but only in cool/cold weather. They seem to have a leader&#44 a large orange ball of light with,11/1/98,34.702089,-80.894798
2148,10/15/98 21:00,Enterprise,AL,US,triangle,900.0,15 minutes,Large black triangular ship seen near Enterprise&#44 Alabama.,2/1/07,31.315,-85.8552778
2149,10/15/98 21:15,Laguna Niguel,CA,US,unknown,60.0,1 minute,Bouncing orange lights in night sky.,9/13/02,33.5225,-117.70666670000001
2150,10/15/98 21:15,Westlake,OH,US,light,60.0,60 seconds,Witnessed flyby by a craft composed of six perfectly round&#44 bright lights.,1/28/99,41.4552778,-81.9180556
2151,10/15/98 22:00,Hinton,WV,US,light,900.0,15 minutes,Single light travelling at high rate of speed&#44 radically changed course numerous times.  Stayed in same area for entire time&#44 orbiting,6/6/00,37.673888899999994,-80.8894444
2152,10/15/98 22:30,Dublin (South Of),IN,US,diamond,60.0,1 minute,One diamond shaped aircraft in the sky west of Richmond&#44Indiana flying from the SE to the NW in October&#44 1998.,1/17/04,39.8122222,-85.2088889
2153,10/15/98 22:35,Port Washington,WI,US,triangle,120.0,1-2 minutes,Craft a cross between Triangle/Chevron/Arrowhead/Diamond; clear&#44 starry night; witnessed what I believe to be: quiet&#44 low humming craft,1/22/00,43.387222200000004,-87.8755556
2154,10/15/98 23:00,Dallas,TX,US,disk,10.0,10 seconds,An UFO staying on the skjy with half red and half orange.,1/27/05,32.783333299999995,-96.8
2155,10/15/99 2:00,Inverness (Uk/Scotland),,GB,formation,180.0,3 minutes,Four bright white lights moving in a row,12/12/09,57.466667,-4.233333
2156,10/15/99 2:00,Lexington,MA,US,fireball,7200.0,2hrs,A 2 hour sighting of fireball with orbiting mini fireballs and an array of white dots in the sky with unusual movements,3/4/08,42.4472222,-71.225
2157,10/15/99 2:30,Columbia (East Of&#44 Near Little Dixie Conservation Area),MO,US,triangle,60.0,one minute,My friend and I were out looking for shooting stars on a country road when this large unknown object flew over us.  It was a large tria,9/19/02,38.951666700000004,-92.3338889
2158,10/15/99 3:00,Clines Corners (I-40 Eastbound),NM,US,light,1200.0,20:00,Was traveling eastbound on I-40 in New Mexico around 3:00am. Noticed to the southwest and southeast numerous flashing bright blue light,9/19/02,35.00944439999999,-105.6686111
2159,10/15/99 3:00,Conconully (Conconully Lake),WA,US,light,1800.0,maybe 30 min.,A very bright light shined through the window of cabin and with spotting scope and binoculars a father and son saw a bright light with,9/19/02,48.5575,-119.7486111
2160,10/15/99 3:00,Ritzville/Cheney (Between),WA,,triangle,30.0,15 to 30 sec,i am a truck driver and it was 3 in the morning i was going westbound it came from my left to the right at a very hi rate of speed but,2/16/00,47.487390000000005,-117.57576200000001
2161,10/15/99 4:30,Millersburg,MO,US,triangle,180.0,2-3 minutes,i&#39ve already submitted a report&#44 i had the wrong date&#33,12/16/99,38.898611100000004,-92.1233333
2162,10/15/99 5:00,Holden,MA,US,oval,3600.0,1 hour,Very bright oval object that appeared to resemble a star approx. 5 am in the morning.  It has been visible in the morning for 3 days no,10/19/99,42.3516667,-71.8638889
2163,10/15/99 6:01,Lewistown,MO,US,light,180.0,3 min,Colour shift= green->blue->yellow->metalic white. Slow movement to west&#44 then east&#44 then high velocity NNW.,11/9/99,40.086111100000004,-91.8130556
2164,10/15/99 8:00,Fairfield,ME,US,light,1800.0,30 min,spotted light moving through the sky at high rate of speed.  Thought to be a plane or helicopter but too fast for helicopter and han on,11/2/99,44.588333299999995,-69.5991667
2165,10/15/99 12:30,Old Westbury,NY,US,disk,240.0,@ 3-4 minutes,I was home in my room and looked out my window to see this very large&#44 white object gliding across the sky going west to south-east. It,10/19/99,40.788611100000004,-73.6
2166,10/15/99 14:00,Yangtzee River (China),,,disk,1800.0,30 minutes,LOOKED LIKE THE REAL THING,1/10/09,31.846940000000004,120.87286200000001
2167,10/15/99 14:30,Fremont,IN,US,diamond,180.0,3 minutes,A huge diamond shaped mirrored surfaced&#44 revolving object moving across the sky in mid afternoon.,4/27/04,41.7308333,-84.9327778
2168,10/15/99 18:00,Sierra Vista,AZ,US,circle,120.0,2min,a bright white light turned into a floating disk for 2min.than turned back into white light and zipped away.,6/3/10,31.554444399999994,-110.3030556
2169,10/15/99 18:30,Taylor,MI,US,sphere,20.0,20 seconds,I was walking towards what used to be Marshall&#39s at the back entrance of the Southland Mall in Taylor&#44 Mi.  As I walked toward the buil,4/13/10,42.2408333,-83.2697222
2170,10/15/99 19:00,Kansas City,MO,US,other,300.0,3-5 minutes,MISSOURI INVESTIGATORS GROUP Report:  I was looking to my left when I spotted a white light about 9 o&#39clock high,10/31/03,39.0997222,-94.5783333
2171,10/15/99 19:20,Newbern,TN,US,light,120.0,2 min.,amber colored light&#44moves slowly&#44 occasionally disappears in plain view,4/1/00,36.112777799999996,-89.2616667
2172,10/15/99 19:30,Mississauga (Canada),ON,CA,triangle,3.0,3 seconds,Was outside taking a coffee break and notice three what i first thought was three fighters flying in formation&#44 but there was no engine,12/2/00,43.15,-79.5
2173,10/15/99 20:00,Breckenridge,TX,US,other,180.0,2-3min,Craft came over on a dark but clear night.It was moving south east to north west.The craft was a vee shape but not the sahpe of the,1/11/02,32.7555556,-98.9019444
2174,10/15/99 20:15,Montreal (Canada),PQ,CA,0,900.0,15 min,UFO&#39s sighted over Montreal&#44 Quebec&#44 November&#44 1999.,5/14/02,45.5,-73.583333
2175,10/15/99 20:15,Seattle,WA,US,chevron,60.0,1 minute,4 lights in chevron-shape&#44 crossed north t south on clear night sky.  Lost sight of&#44 then shape came back south to north&#44 very fast.,10/19/99,47.6063889,-122.33083329999998
2176,10/15/99 20:30,Ellis,KS,US,light,600.0,10 minutes,first seen as possible meteor&#44 then fireball&#44 then satellite like moving south. i witnessed it turn a 180% turn&#44 stop&#44 then move in sev,10/19/99,38.938055600000006,-99.5602778
2177,10/15/99 20:30,Ellis,KS,US,oval,480.0,5-8 minutes,UFO shased off by fighter jets,1/17/04,38.938055600000006,-99.5602778
2178,10/15/99 20:30,Yerington,NV,US,chevron,10.0,less than 10 seconds,Chevron or V-shaped object with five large circular lights on the bottom&#44 very fast.,12/23/02,38.985833299999996,-119.16194440000001
2179,10/15/99 21:00,Phoenix,AZ,US,sphere,7200.0,usually 2 hours,Three Bright Orange Orbs large in size,12/2/00,33.4483333,-112.07333329999999
2180,10/15/99 23:00,Buffalo,NY,US,triangle,30.0,30 seconds,Black triangle with the orange lights at each corner,10/8/07,42.8863889,-78.87861109999999
2181,10/15/99 23:00,Copeville,TX,US,triangle,30.0,30 seconds,Triangular shaped&#44 green lights&#44 seen when investigating why dog was whining. Missing time later.,10/19/99,33.07944439999999,-96.4152778
2182,10/15/99 23:00,Stockbridge,GA,US,triangle,60.0,1 minute,green lights in triangle pattern hovering above trees and strange dreams for 2 months after.,2/8/05,33.5441667,-84.23388890000001
2183,10/15/99 23:30,Geyserville,CA,US,unknown,300.0,5 minutes,Some sort of stealth helicopter like object with hardly any sound flew right over my friend and I.,7/16/03,38.7077778,-122.9013889
2184,36449,Sheffield (Uk/England),,GB,triangle,120.0,only a few minutes,THE UFO,4/1/01,53.36666700000001,-1.5
2185,36449,Weed/Yreka (Near),CA,,fireball,180.0,< 3   min,Fall 1999 sighting of green and gold fireballs in N California,1/31/04,41.858897999999996,-122.553076
2186,10/15/00 1:00,Los Americas (Laguna Park 1 Hotel) (Tenerife),,,circle,45.0,45 seconds,the UFO traveled horizontaly above us&#44for approx 45 seconds before shooting upwards into the sky and dissapearing.,12/9/03,4.52572,-75.6976
2187,10/15/00 1:30,Whitby (Canada),ON,CA,circle,1.0,< sec,Green hazy light seen north of Toronto,12/2/00,43.866667,-78.93333299999999
2188,10/15/00 1:35,Southgate,MI,US,fireball,8.0,8 seconds,Green-blue fireball  appears over Detroit Metro Area,12/2/00,42.21388889999999,-83.1938889
2189,10/15/00 3:00,Alabama,AL,,sphere,5.0,aproxx. 5 secs,We pulled into the drive way and saw a full moon shaped object over the field behind the house.,3/21/03,32.318231,-86.902298
2190,10/15/00 4:00,Clear Lake,TX,US,egg,3.0,3 secs,1 1/2 times the size of a full moon&#44  green and moved alot faster than normal at 4 am,12/12/09,33.078055600000006,-96.495
2191,10/15/00 4:00,Mt. Kisco,NY,US,light,60.0,1 minute,Only yards away from a tribe of UFO&#39s for one full minute or so in Mt. Kisco&#44 New York,5/15/06,41.2041667,-73.7275
2192,10/15/00 4:00,Nassau Bay,TX,US,oval,4.0,3-4 seconds,Bright Green Oval Highspeed bigger than a full moon,7/16/06,29.544444399999996,-95.0908333
2193,10/15/00 12:00,Washington&#44 D.C.,DC,,unknown,0.0,unk,Observed unusual contrail very high above the Mall between the Museums. It ran North/South&#44was white in color against the blue sky and,9/6/02,38.907231,-77.036464
2194,10/15/00 12:30,Washington&#44 D.C.,DC,,unknown,300.0,5 minutes,Unusual Contrail..had evenly spaced lines across the entire length of the contrail,9/6/02,38.907231,-77.036464
2195,10/15/00 12:35,Sherwood Park (Canada),AB,CA,egg,45.0,45 sec.,I was talking to my wife on a cell phone from a work site just North of Sherwood Park Alberta. Mid-way through the conversation I notic,1/11/02,53.516667000000005,-113.316667
2196,10/15/00 15:30,Del Valle,TX,US,0,7200.0,2 hrs.,Both of these little people had long arms and big black eyes. They were shorter then me. Their heads were bigger then their body and ca,12/5/01,30.210555600000003,-97.6544444
2197,10/15/00 16:30,Phoenix,AZ,US,cigar,0.0,over crisstown mall,CIGAR OVER CRISS TOWN MALL IN PHX.,4/28/01,33.4483333,-112.07333329999999
2198,10/15/00 17:00,Commerce City To Henderson,CO,,triangle,1800.0,30min.,It made no sound and stood in one place over the car&#44 The lights were huge not like a light beam and no flashing lights,12/12/11,39.80832,-104.93386799999999
2199,10/15/00 17:00,Palm Springs,CT,,light,30.0,30 seconds,Golf Course sighting of Bright Light Disc,7/15/05,34.163156,-84.49869100000001
2200,10/15/00 17:52,Long Beach,CA,US,diamond,300.0,5 minutes,2 dark circular balls staying stationary for 5 minutes in a contrail that was 3 minutes old. 1 disappeared&#44 another into a cloud.,12/2/00,33.76694439999999,-118.18833329999998
2201,10/15/00 18:30,London (Uk/England),,GB,light,60.0,1 minute,A large very bright light&#33,12/2/00,51.514125,-0.093689
2202,10/15/00 19:00,Strawberry,AZ,US,disk,900.0,15 minutes,Disk shape on Ground and viewed at length with Scope from a Deer rifle.,5/24/05,34.4077778,-111.4927778
2203,10/15/00 20:00,New Castle,PA,US,egg,600.0,10 minutes,UFO dropped a large white ball of light that fell to the ground.,12/2/00,41.0036111,-80.3472222
2204,10/15/00 20:00,Portland,OR,US,circle,180.0,3 minutes,Many&#44 many&#44many.  WOW&#33,6/3/10,45.523611100000004,-122.675
2205,10/15/00 20:30,Lucerne (East Of),IN,US,triangle,600.0,10 minutes,MASSIVE CRAFT WITH COLORFUL LIGHTS APPEAR INSTANTLY ON HIGHWAY 16 WEST OF U.S.31 IN INDIANA,3/21/03,40.8663889,-86.4033333
2206,10/15/00 21:10,Middletown,CA,US,cigar,60.0,1 minute,I am an engineer and was startled since I have never seen anything like this before. While driving home from shopping&#44 I saw an bright,1/3/01,38.7525,-122.61388889999999
2207,10/15/00 21:30,Houston,TX,US,triangle,300.0,5 minutes,UFO in outer space. A flying &quot;V&quot; formation of 15 to 20 of what looked like stars in the clear sky,2/18/01,29.763055600000005,-95.3630556
2208,10/15/00 22:00,Greensboro,NC,US,oval,2.0,seconds..,REAL...OVALW/DOME ON TOP AIRCRAFT...FLYING IN FROM OUTERSPACE TO APPROX.4000FT.ABOVE THE GROUND...IN 3 SECONDS..,6/3/10,36.0725,-79.79222220000001
2209,10/15/00 23:00,Martins Ferry,OH,US,0,0.0,over night,snatched up in the middle of the night,12/2/00,40.095833299999995,-80.7247222
2210,10/15/00 23:00,Spring Lake,NC,US,other,10800.0,3 hrs,usaf traing&#44 seen lights and bright circle,11/3/05,35.167777799999996,-78.9730556
2211,10/15/01 3:00,Chugwater,WY,US,light,30.0,30 seconds,F.E. Warren AFB Wyoming sightings,9/9/03,41.756666700000004,-104.8211111
2212,10/15/01 6:30,Martin,TN,US,triangle,120.0,minutes,Letter &quot;A&quot; Shaped Glowing White sharp edged object seen near slivered-moon,11/20/01,36.3433333,-88.85027779999999
2213,10/15/01 9:15,Bentonville,AR,US,formation,300.0,five min,five gold colored reflective or metalic orbs in formation.,9/19/02,36.3727778,-94.20861109999998
2214,10/15/01 10:00,Layton,UT,US,sphere,60.0,1 minute,pefect pace ;straight line;stopped dead in mid air hovered momentarily went straight up in clouds,11/26/03,41.0602778,-111.97027779999999
2215,10/15/01 10:00,Newport,NC,US,circle,3600.0,an hour or so,Completely black huge circle covered at least a mile,7/16/06,34.7863889,-76.8594444
2216,10/15/01 12:00,Santa Cruz,CA,US,disk,1800.0,30 minutes,A large&#44 metalic disc over the silcon valley region of California.,7/26/02,36.974166700000005,-122.02972220000001
2217,10/15/01 13:00,Atlanta,GA,US,sphere,600.0,10 minutes,UFO fleet of 40 plus objects some connected by tethers float across Atlanta clear daylight skyline.,12/12/09,33.7488889,-84.3880556
2218,10/15/01 14:00,New York City (Queens),NY,US,triangle,165.0,45 seconds - 1 &amp; 1/2 minu,It looked kinda like a triangle&#44 but it had flat edges around the edge&#39s.It was a Chrome like color&#44 as big as at least a 1 story b,11/20/01,40.7141667,-74.0063889
2219,10/15/01 15:00,Chico,CA,US,other,30.0,30 sec.,Unidentified flying man,8/16/02,39.7286111,-121.8363889
2220,10/15/01 15:00,New York City,NY,US,changing,300.0,5 minutes,Black&#44 elongated shape-shifter&#44 floating/hovering in manhatten NYC,4/8/02,40.7141667,-74.0063889
2221,10/15/01 16:30,Swadlincote&#44 Derbyshire (Uk/England),,,circle,20.0,10-20 seconds,Two objects seen flying over Derbyshire&#44 UK. Both keeping exact pace.,3/19/02,52.77131800000001,-1.554997
2222,10/15/01 17:00,Valdese,NC,US,triangle,120.0,2 minutes,Metallic Triangular object hovers over Valdese,1/5/11,35.74055560000001,-81.5633333
2223,10/15/01 17:25,Harrisonburg,VA,US,sphere,3.0,3 t0 4 sec.,Circular object offwhite in color&#44 emiting no sound traveling at supersonic speed.,11/20/01,38.4494444,-78.86916670000001
2224,10/15/01 17:30,Aurora,CO,US,formation,300.0,3-5min,6 crescent shapes in the sky southeast of denver,10/27/04,39.7294444,-104.83138890000001
2225,10/15/01 19:35,Rapid City,SD,US,triangle,30.0,30 seconds,I have never seen anything like this before. It kind of scared me.,11/20/01,44.080555600000004,-103.2305556
2226,10/15/01 20:00,Findlay,OH,US,teardrop,0.0,0,I walked home about 8:00 when i saw about 20 teardrop shaped things.,11/20/01,41.0441667,-83.65
2227,10/15/01 20:21,Ferndale,WA,US,circle,3.0,3 sec,Quick white round ball heading in a east to west downward trend,11/20/01,48.8466667,-122.58972220000001
2228,10/15/01 20:22,Kent,WA,US,circle,1.0,1 sec.,Green ball of light,11/20/01,47.381111100000005,-122.2336111
2229,10/15/01 20:22,Port Orchard,WA,US,circle,0.05,.05 seconds,Large blue circular object observed falling at a 45 degree angle in Kitsap County.,11/20/01,47.540555600000005,-122.635
2230,10/15/01 20:22,Renton,WA,US,cylinder,5.0,5 sec.,Blue/Green cylinder shaped object falling from the sky,11/20/01,47.48305560000001,-122.21583329999999
2231,10/15/01 20:22,Seattle,WA,US,circle,5.0,5 seconds,i saw a large flaming blue sphere west of seattle,11/20/01,47.6063889,-122.33083329999998
2232,10/15/01 20:22,Vashon Island,WA,,fireball,2.0,2 seconds,bright green flare like object descended vertically.,11/20/01,47.44732,-122.45985
2233,10/15/01 20:23,Moses Lake,WA,US,fireball,20.0,20 sec,A round green flare dropped slowly from the sky and landed on the ground,12/5/01,47.1302778,-119.27694440000002
2234,10/15/01 20:45,North Bend,WA,US,fireball,3.0,3 seconds,Falling Fire Ball seen in North Bend area of Washinton State.,11/20/01,47.4958333,-121.78555559999998
2235,10/15/01 21:00,Garden Valley,CA,US,fireball,2.0,2 seconds,Witnessed bright green &quot;fireball&quot; object moving over a hilltop while driving.,8/16/02,38.8541667,-120.85833329999998
2236,10/15/01 21:22,Smiths Ferry,ID,US,fireball,5.0,5 sec,fireball was blue green in color moving approximately nnw to ssw seemingly horizontal and either flamed out or went behing tree line,11/20/01,44.3013889,-116.08861110000001
2237,10/15/01 22:00,Seattle,WA,US,fireball,5.0,evening hour,green fireball ocross nite sky,11/20/01,47.6063889,-122.33083329999998
2238,10/15/01 22:17,Manassas,VA,US,light,30.0,30 seconds,strange lights in the sky,7/1/02,38.7508333,-77.47555559999999
2239,10/15/01 22:30,Milford,CT,US,unknown,2400.0,40 minutes,Working at sikorky airport in stratford. mid overcast evening w/ rain about 5500 foot ceiling. Facing South/Southwest about 5 miles awa,7/16/03,41.2222222,-73.0569444
2240,10/15/01 22:30,Wahpeton,ND,US,egg,0.0,0,It lasted about 10 min. but seemed longer.,8/16/02,46.2652778,-96.6055556
2241,10/15/01 23:00,San Antonio,TX,US,light,30.0,15 to 30 sec.,No shadows but me>,11/20/01,29.423888899999998,-98.4933333
2242,10/15/01 23:59,Mt. Olive,WV,US,unknown,60.0,around 1min,Flying object over Mt.Olive West Virginia,11/28/07,38.237777799999996,-81.23361109999999
2243,10/15/02 1:00,Bland,MO,US,triangle,300.0,5 minutes,UFO? spoted chasing cattle,1/17/04,38.3016667,-91.6327778
2244,10/15/02 3:00,Bremerton,WA,US,sphere,1200.0,20 minutes,miniature lightning bolts shooting out of this thing&#44 coming out in all directions.,10/28/02,47.5675,-122.63138889999999
2245,10/15/02 3:00,Darien,CT,US,other,600.0,10 min,first noticed while looking up at the constelation plaedes. it was three points of light traveling from horizon to horizon at a slow ra,3/21/03,41.0786111,-73.4697222
2246,10/15/02 4:30,Cadillac,MI,US,fireball,120.0,2 mins,softball size fire ball in sky,4/22/03,44.2519444,-85.4011111
2247,10/15/02 5:45,Comox (Canada),BC,CA,formation,0.0,0,On the 15 of oct a friend and I where look up at the star  when we say the intention space station we followed it till it fall out of s,10/31/03,49.683333000000005,-124.933333
2248,10/15/02 7:30,Seattle,WA,US,rectangle,120.0,2 minutes,Dark rectangle&#44 almost a cube; no lights&#44 no sound&#44 no wings&#44 no reflective surface&#44 seen in daylight,11/4/02,47.6063889,-122.33083329999998
2249,10/15/02 13:00,San Diego,CA,US,cigar,30.0,30.  sec.,U.F.O. WAS CIGAR SHAPE.  COLOR WAS A BRIGHT SILVER.  I SAW IT WHILE DRIVING SOUTH ON MY WAT TO SANDIEGO. THE SPEED OF THIS CRAFT WAS SL,4/22/03,32.7152778,-117.1563889
2250,10/15/02 14:00,San Marcos,CA,US,cigar,0.0,momentary,I was able to capture an UFO using still photography,11/4/02,33.1433333,-117.1652778
2251,10/15/02 17:00,Tyler,TX,US,cigar,0.0,0,A cigar-shaped object flying near Tyler TX was shown as a still photo on Tyler&#39s KLTV channel 7  but never  discussed again.,2/25/03,32.351111100000004,-95.3008333
